institutionCode,collectionCode,locationID,recordedBy,verbatimEventDate,continent,country,stateProvince,county,fieldNumber,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,stratGroup,stratFormation,stratMember,stratBed,bioZone,lithology
CASG,Fossil,29302,G Dallas Hanna et al,"June 26, 1938",North America,USA,Alaska,,43,,,,,,,,,,,,,,sandstone
CASG,Fossil,29303,G Dallas Hanna et al,"June 26, 1938",North America,USA,Alaska,,42,,,,,,,,,,,,,,
CASG,Fossil,29310,,,North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,29395,OF Kotick,Oct 1938,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,Pecten- Ostrea titan reef,
CASG,Fossil,29442,,,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,Merced,,,,
CASG,Fossil,29446,,,North America,USA,Mississippi,Wayne,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,29490,,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,,,,,
CASG,Fossil,29491,,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,pebbly calcareous sandstone
CASG,Fossil,29545,Taff | Hanna | Cross,"October 2, 1934",North America,USA,California,Shasta,6,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,29563,Bradford Washburn Jr,,North America,USA,Alaska,,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,,,,,,
CASG,Fossil,29574,CC Church,"March 29, 1938",North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,29575,CC Church,"March 29, 1938",North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,29579,FR Rogers,,North America,USA,California,San Mateo ,,Cenozoic,Cenozoic,Neogene,Quaternary,Pliocene,Pleistocene,,,,,,,,
CASG,Fossil,29580,,,North America,USA,California,Merced,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,Panoche,,,,
CASG,Fossil,29596,Allan P Bennison,,North America,USA,California,Stanislaus,72,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Coniacian,Coniacian,,Panoche,,,,
CASG,Fossil,29600,,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Coniacian,Coniacian,,,,,,
CASG,Fossil,29613,BW Blainpied,,North America,USA,Georgia,Fayette,[UCLA NoL1514],Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Eocene,,,,Ocala Limestone,,,,
CASG,Fossil,29624,,,North America,USA,California,San Joaquin,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,29627,,,North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,29650,Allan P Bennison,,North America,USA,California,Merced,15,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Moreno,,,,
CASG,Fossil,29655,Allan P Bennison,,North America,USA,California,Merced,68,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Moreno,,,,
CASG,Fossil,29656,Allan P Bennison,4/14/1941,North America,USA,California,Merced,128,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Moreno,,,,
CASG,Fossil,29664,Allan P Bennison,,North America,USA,California,Stanislaus,33,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Moreno,,,,
CASG,Fossil,29666,Allan P Bennison,,North America,USA,California,Stanislaus,31,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Knoxville,,,,
CASG,Fossil,29668, ,,North America,USA,California,Stanislaus,84,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,Knoxville,,,,
CASG,Fossil,29694,Frank Marion Anderson,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29784,Joe Bryan,"August 18, 1939",North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,29809,,,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene ,,,,Merced,,,,
CASG,Fossil,29810,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,29819,EC Johnson,"July 1, 1939",North America,USA,Alaska,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,29821,RL Hewitt,1939,North America,USA,Alaska,,H1,,,Triassic,Triassic,,,,,,,,,,
CASG,Fossil,29822,RL Hewitt,1939,North America,USA,Alaska,,,Mesozoic,Mesozoic,Triassic,Triassic,,,,,,Chinik,,,,
CASG,Fossil,29823,RL Hewitt,1939,North America,USA,Alaska,,H22 23,,,Triassic,Triassic,,,,,,,,,,
CASG,Fossil,29824,RL Hewitt,1939,North America,USA,Alaska,,42,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29825,RL Hewitt,1939,North America,USA,Alaska,,H4,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29826,RL Hewitt,1939,North America,USA,Alaska,,6,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29827,RL Hewitt,1939,North America,USA,Alaska,,H9,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29828,RL Hewitt,1939,North America,USA,Alaska,,H10,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29829,RL Hewitt,1939,North America,USA,Alaska,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29830,RL Hewitt,1939,North America,USA,Alaska,,H7,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29831,RL Hewitt,1939,North America,USA,Alaska,,H12,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29832,RL Hewitt,1939,North America,USA,Alaska,,H8,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29833,RL Hewitt,1939,North America,USA,Alaska,,H13,,,,,,,,,,,,,,
CASG,Fossil,29834,RL Hewitt,1939,North America,USA,Alaska,,H3,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29835,RL Hewitt,1939,North America,USA,Alaska,,H14,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29836,RL Hewitt,1939,North America,USA,Alaska,,H15,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29837,RL Hewitt,1939,North America,USA,Alaska,,H16,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29838,RL Hewitt,1939,North America,USA,Alaska,,H17,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29839,RL Hewitt,1939,North America,USA,Alaska,,18,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29840,RL Hewitt,1939,North America,USA,Alaska,,19,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29841,RL Hewitt,1939,North America,USA,Alaska,,H20,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29842,RL Hewitt,1939,North America,USA,Alaska,,21,Mesozoic,Mesozoic,Jurassic,Jurassic,,,,,,,,,,
CASG,Fossil,29844,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,San Pedro,Timms Point,,,
CASG,Fossil,30518,,,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,30531,DF Kontik,9/6/1939,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,30536,CE Leach,,North America,USA,California,Los Angeles,103,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,30551,JJ Bryan,,North America,USA,California,Merced,58 JJB,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,30553,G Dallas Hanna | JJ Bryan,,North America,USA,California,Merced,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Moreno,,,,
CASG,Fossil,30556,Allan P Bennison,,North America,USA,California,Merced,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Los Gatos,,,,
CASG,Fossil,30620,Paul W Howell,"January, 1940",North America,USA,Oregon,,,,,,,,,,,,,,,,
CASG,Fossil,30621,Paul W Howell,"January, 1940",North America,USA,Oregon,,,,,,,,,,,,,,,,
CASG,Fossil,30622,Paul W Howell,"January, 1940",North America,USA,Oregon,,,,,,,,,,,,,,,,
CASG,Fossil,30667,E Dillon | G Dallas Hanna,1940,North America,USA,California,Kern,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Domengine,,,,
CASG,Fossil,31049,,1899 [?],North America,USA,California,Santa Clara,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,31058,Bennet | Carson ,May 1940,North America,USA,California,Ventura,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,31068,JR Sleviu,"May 1, 1940",North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,31081,JJ Bryan,July 1940,North America,USA,California,Stanislaus,31081,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,31097,Bennison | McCoy | Frank Marion Anderson,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,31100,,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,31102,,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,31115,Alan P Bennison,,North America,USA,California,Colusa,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,31125,Jack Frame,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,Panoche,,,,
CASG,Fossil,31131,Frank Marion Anderson | McCoy | Bennison,,North America,USA,California,Stanislaus,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,,,,,
CASG,Fossil,31176,GDH,"Aug. 16, 1940",North America,USA,,,,,,,,,,,,,,,,,
CASG,Fossil,31208,Frank Marion Anderson,,North America,USA,California,Yolo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Coniacian,Coniacian,,Forbes,,,,brown shales
CASG,Fossil,31210,WB Aldrich | Stanley McCoy,,North America,USA,California,Tehama,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,
CASG,Fossil,31218,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Avenal Sand,,,,
CASG,Fossil,31222,Earl Dillon,August 1940,North America,USA,California,Kings,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Avenal Sand,,,,
CASG,Fossil,31230,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Cenomanian,Cenomanian,,Gaines,,,,
CASG,Fossil,31245,Stanley McCoy,,North America,USA,California,Alameda,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,31289,,,North America,USA,California,Yolo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,31305,AS Holston,"October 14, 1940",North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pleistocene,,,,,,,,
CASG,Fossil,31318,CC Church | G Dallas Hanna | JJ Bryan | DF Kotik,Nov-Dec 1940,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,31320,RE Lando,"November 16, 1940",North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,31323,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,31325,,,North America,USA,California,Yolo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Santonian,Santonian,,Forbes,,,,
CASG,Fossil,31334,S McCoy,,North America,USA,California,San Mateo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Campanian,Campanian,,Pigeon Point,,,,
CASG,Fossil,31356,Allyn G Smith,"July 2, 1912",North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,31364,,,North America,USA,California,Yolo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Coniacian,Coniacian,,,,,,
CASG,Fossil,31368,G Dallas Hanna,Mar 1941,North America,USA,California,Kern,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,31402,G Dallas Hanna | JJ Bryan | RL Hewitt,Apr 1941,North America,USA,California,Kern,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,31403,RL Hewitt,Apr 1941,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,
CASG,Fossil,31454,BL Benson,1938,North America,USA,California,Ventura,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,31464,G Dallas Hanna,3/28/1953,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31465,G Dallas Hanna,3/28/1953,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31484,Allyn G Smith,"August 17, 1941",North America,USA,California,San Joaquin,,,,,,,,,,,,,,,
CASG,Fossil,31524,Dick Thorup,July 1941,North America,USA,California,Monterey,,Cenozoic,Cenozoic,Paleogene,Neogene,Oligocene,Miocene,,,,Vaqueros,,,,
CASG,Fossil,31526,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,31572,EL Packard,,North America,USA,Oregon,Curry,13.P. 30,,,,,,,,,,,,,,
CASG,Fossil,31593,CA Waring | G McCready | Harold Hannibal | the Stanford geol surv,Dec 1941,North America,USA,California,Fresno,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Campanian,Campanian,,Panoche,,,,
CASG,Fossil,31595,WS Kutuse,"December 1, 1941",North America,USA,California,Fresno,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,31596,WS Krouse,"December 1, 1941",North America,USA,California,Fresno,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,31601,JW Durham,1942,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31602,JW Durham,"January 9, 1942",North America,Mexico,Baja California Sur,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31619,EP Chace,"March 13, 1942",North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31694,Frank Marion Anderson,,South America,Colombia,Bolivar,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,31695,Frank Marion Anderson,,South America,Colombia,Cundinamarca,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,31768,Prof Nicolas Reformatsley,,South America,Ecuador,Galapagos,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31777,HS Salisbury,"September 1, 1942",North America,USA,California,Marin ,,Cenozoic,Cenozoic,,,,,,,,,,,,
CASG,Fossil,31779,,,North America,USA,Illinois,Hancock,,Paleozoic,Paleozoic,Mississippian,Mississippian,,,,,,,,,,
CASG,Fossil,31784,Eric Knight Jordan | Leo George Hertlein,Jan 1926,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,Coquina beds on top of EOCENE bluffs
CASG,Fossil,31785,Eric Knight Jordan | Leo George Hertlein,Jan 1926,North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,31828,California Pioneers Society,,North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,31829,G Dallas Hanna,March 1943,North America,USA,California,Mendocino,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,31830,G Dallas Hanna,March 1943,North America,USA,California,Humboldt,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,31831,G Dallas Hanna,March 1943,North America,USA,California,Sonoma,,,,,,,,,,,,,,,
CASG,Fossil,31838,,,South America,Ecuador,Galapagos,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,31892,unknown,,North America,USA,Florida,Pinellas,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,31894,G Manchester,"May 10, 1943",North America,USA,Florida,Pinellas,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,31896,RL Hewitt ,May 1943,North America,USA,California,Kern ,B 202-18,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,,,,,
CASG,Fossil,31902,,,North America,USA,Washington,,U.C. Loc. 3607,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,31903,JM Kirby | TH Crook | Standard Oil Co,2/5/1934,North America,USA,California,Napa,,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Markley,,,,
CASG,Fossil,31918,WE Kennett,26 Jul 1943 ?,North America,USA,California,Yolo,Kennet Field no 1,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,Yolo,,,,shale
CASG,Fossil,31920,WE Kennett,7/26/1943,North America,USA,California,Yolo,Kennet Field no 2B,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Turonian,Turonian,,,,,,nodular body of fossiliferous sandstone
CASG,Fossil,31924,C Leach ,8/2/1943,North America,USA,California,Ventura ,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32038,William R Merril,April 1944,South America,Venezuela,,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,San Gregorio,,,,
CASG,Fossil,32040,JG Manchester,1944,North America,USA,Florida,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32045,Whaley | Harry,5/13/1944,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Careaga,Graciosa,,,sandstone
CASG,Fossil,32046,Harry Whaley,5/13/1944,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Careaga,Graciosa,,,
CASG,Fossil,32047,Harry Whaley,05/13/1944,North America,USA,California,Fresno,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Careaga,Graciosa,,,
CASG,Fossil,32052,James G Manchester,1944,North America,USA,Florida,Pinellas,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32053,Charles R Locklin,1945,North America,USA,Florida,Pinellas, ,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32088,LP Bolander,"September, 1944",North America,USA,Oregon,Lincoln,,,,,,,,,,,,,,,
CASG,Fossil,32112,EW Gifford,November 1944,North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,32114,ON Sanford,,North America,USA,California,San Diego,47,,,,,,,,,,,,,,
CASG,Fossil,32115,Society of California Pioneers ,,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32133,Goerge J Keasling,"April 3, 1945",North America,USA,California,Marin,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Franciscan,,,,
CASG,Fossil,32142,,,North America,USA,California,San Diego,,,,,,,,,,,,,,,
CASG,Fossil,32219,FA Menken,Feb 1946,North America,USA,Texas,Tarrant,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,Fredericksburg,,,,,
CASG,Fossil,32221,H Whaley,,North America,USA,California,San Luis Obispo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,32223,,,North America,USA,Colorado ?,,3184,,,,,,,,,,,,,,
CASG,Fossil,32241,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,4,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32242,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,6,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32243,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,7,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32244,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,8,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32245,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,9,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32246,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,10,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32247,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,11,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32248,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,12,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32249,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,13,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32250,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,14,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32251,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,15,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32252,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,16,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32253,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,17,,,,,,,,,,,,,,
CASG,Fossil,32254,Henry H Neal | CM Carson,May 1946,North America,USA,California,Ventura,18,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32294,Geo Willett,"January 20, 1938",North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,32322,E Hagen,1945-04-16,Oceania,Northern Mariana Islands,Saipan,,,,,,,,,,,,,,,,
CASG,Fossil,32335,Chas Steruberg,,North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,32385,Henry H Neal | CM Carson | G Dallas Hanna,1947,North America,USA,California,Ventura,,,,,,,,,,,,,,,
CASG,Fossil,32388,RL Hewitt,May 1943,North America,USA,California,Kern ,B 202-11,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Lodo,,,,
CASG,Fossil,32406,,,North America,USA,California,Monterey,F3-2 ,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Monterey,,,,
CASG,Fossil,32451,,,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32628,MC Ward,,,Australia,New South Wales,,,,,,,,,,,,,,,,
CASG,Fossil,32654,WH Blasdell | CM Carson,August 1948,North America,USA,California,Santa Barbara,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,32665,Eldridge Drew,1948,North America,USA,California,Humboldt,,,,,,,,,,,,,,,sandstone and shale
CASG,Fossil,32670,Eldridge Drew,"December 2, 1948",North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
CASG,Fossil,32712,,"August 23, 1948",North America,USA,Alaska,,32712,,,,,,,,,,,,,,
CASG,Fossil,32791,,,North America,USA,South Dakota,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,32849,FKG Mullerried,1948,North America,Mexico,Baja California,,,,,,,,,,,,,,,,
CASG,Fossil,32856,EL Marier,July 1949,North America,USA,California,Santa Cruz,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,32859,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Merced,,,,
